Date,CashValue,AssetValue,TotalValue
1989-11-29,798.1439999994773,184179.4079999999,184977.55199999938
1989-11-30,798.1439999994773,184512.53400000004,185310.67799999952
1989-12-01,798.1439999994773,184123.38,184921.52399999948
1989-12-04,798.1439999994773,184189.326,184987.46999999948
1989-12-05,798.1439999994773,183618.01799999998,184416.16199999946
1989-12-06,798.1439999994773,182110.17599999998,182908.31999999945
1989-12-07,798.1439999994773,182137.45799999996,182935.60199999943
1989-12-08,798.1439999994773,182128.50599999994,182926.6499999994
1989-12-11,798.1439999994773,181850.06399999995,182648.20799999943
1989-12-12,798.1439999994773,180823.10400000002,181621.2479999995
1989-12-13,181635.68399999948,0.0,181635.68399999948
1989-12-14,2837.777999999511,178355.77200000003,181193.54999999952
